id,predicted_price
7228501903,309891.13862137013
4019300051,258948.15471167065
4232902615,339805.82987480384
3546000090,154043.63851834036
8127700215,396812.6924244375
3438501100,234536.03869201645
1769600066,321228.2266465015
8146100610,409927.5904814242
3052700695,285209.0340750215
7954310210,243913.69263390824
3761700053,451804.4608081421
1320069179,169618.56211739386
1331900410,255427.7729189931
7303100210,169539.26066859553
2464400285,286743.808120121
6163901150,211015.05772531457
8955800045,158830.4969166759
2314300200,162186.5195242071
9528104360,305760.60635977087
4177100005,268882.1797014696
8856960260,178120.63694694074
1828001220,268610.8230037605
3066400710,336096.60611723014
624110610,280443.03305061033
4040800260,242899.05315954954
5019500215,309776.8427337227
2481630180,309978.4877737594
7203170190,279939.53752025956
510001280,388665.85337747994
9430110120,352698.51464632945
1565950030,175300.19836905136
9828202255,351238.32429822674
3878900270,201082.76580493862
8091600080,148812.84375548415
1112000035,241484.10403404266
2228900270,222286.2486911271
6648701740,162378.5960224481
1245003740,390191.36176989414
2174503441,381783.34957567864
7708250010,190934.30348390123
6072300110,284721.2960798772
2329800140,156292.3758665789
1494300040,263055.5894588168
3832050130,164188.66032723032
7203100730,335983.38210229215
7199330170,254156.4082350287
7785000220,339483.31556685106
1250201175,290336.65814773814
4054500180,278776.17258679686
7905200061,280416.11241189647
3751604895,109988.4372224081
5220300140,237132.5297947033
3323059027,156705.95361455894
8651611980,351773.7363743118
8673400190,301837.57362165465
1668500100,308140.731761147
1023059365,183638.0494867959
3308030060,151456.489119123
4232400860,426098.1111992649
2144800615,141036.59163689442
1568100920,394266.59398203786
9406510040,196762.33558913702
2923049421,146009.32352466075
1051000040,648757.8339157157
2077700042,295862.75535612967
9423800030,161904.1751397931
9818700455,321278.76438823476
7133300675,256555.14108088322
4113800550,258495.99321257154
5553300375,500770.7246805279
2025701530,169773.73319621567
7942601155,284325.73932863923
7524300020,159360.40327251438
2520069100,147466.68193867893
5412300410,143404.13696728193
7504110760,300717.8283133857
2594200350,272797.2707483058
2722059013,122501.27666324598
8078430480,249701.32017982737
1423069162,180464.64211049897
8856001090,128817.38132418171
7000100631,401141.7600220299
4222200280,127451.16360329211
7971300050,275698.76738977
2009001600,149640.90057170135
6619910140,282115.38458606217
2877100985,285480.63714179
1196000007,145800.447892055
1330850130,338448.2033729671
6664900410,153418.2888553078
1231001110,235187.1511389302
9235900030,202866.817273855
9407101840,161906.83252559518
9523103001,288065.8269426952
2149800278,146174.28464631285
7234601198,384098.8775190174
9476700035,166375.93181433095
9297301065,328591.38386160554
518500700,258210.28115964006
7843500090,158677.7202214627
6056110780,239236.17223046592
2345700260,173815.69094985345
3509600070,126541.88234778469
1431700280,170061.13718853632
1623049174,153251.36368582625
3024089049,156182.5503609129
7853340450,213413.53728449202
7732410360,343101.44608141406
1446800995,143837.34512131242
2946000285,151531.9426516611
425079100,228909.0987042396
3876313040,236575.49504446497
1762600260,349145.85099045467
1925069121,338787.8588744778
7443000480,358113.58574258187
7820000015,223696.96591439474
4027701253,225850.01804444927
2826049165,267239.26876976225
5426300060,509093.02235238557
1278000210,125940.13984023308
923000270,229406.40337732606
7657600005,129384.00720926437
3024079057,169149.57933470327
3276180020,169973.06109578186
7304300760,207960.21540752295
3908100020,327657.4296109294
8835400805,257499.35393670958
4051150070,148872.63910968104
3904930530,272386.1819489755
6163900971,260756.1341178538
7942600310,268607.82711862796
4365700330,154936.97842621242
423059207,164149.2452436523
3992700265,237584.53007976722
7177300090,307316.76107539475
2540820010,320194.169350088
5700002510,349695.3476639563
5201000030,254893.80217792292
7631800015,472353.7218709795
2922702965,368187.1518367083
1525059198,333720.0197591075
1245003160,364595.6663797752
3810000455,157012.76813629264
7855600080,286420.18301976076
5701500030,339954.34050038614
7504020400,309361.9526873651
1402600570,178487.29370284843
7575610760,163680.72532678882
8731990370,256583.95741448965
5021900090,421110.94948114397
290000075,371481.9749466736
2841500010,193759.61616159973
3955900830,161217.7731501561
7852110140,244592.46068359676
1311400350,128697.06076765603
7773800015,224696.12985209547
4123400320,244482.36512826558
2725069157,296953.30778765574
666000143,524187.2502997222
5101408678,255188.17322358454
6371000026,324843.6559479487
2024059084,325338.2320118472
7283900036,236566.83782112016
8881900230,246517.07857980052
3959400135,225616.8865769778
7696610270,130343.61365379505
1689400150,493481.205945267
5103900015,186627.0081457667
1441000350,148137.93234052593
5101408735,237281.99003970256
3126059027,469069.63674930955
2320069014,185734.05792366038
9541600015,352456.8469450705
8682320420,278231.5224911704
1562200090,303852.6722982301
3395070980,216214.6895066977
7349600230,152437.97043029073
522049122,150080.46221635328
869700060,174937.53055170746
811000055,483713.6200058217
1221059176,158801.49172419822
1523059103,176001.5428200922
2025760210,175714.82709352917
9218400088,164907.98551829287
8682292020,232425.50305193383
2623089135,176690.21713153148
3758900259,339837.830303801
524069049,288693.05946738797
3121500150,320874.5116851862
5581400080,298809.0328721571
8087800020,256787.4319536076
4070700290,417088.957257377
3296000170,259054.0787203255
9238500040,202122.69637378637
2744600040,217521.1738804573
6813600380,345553.9715247561
6140100150,238725.14494812326
2201500555,246032.4893372477
2600110250,299689.8892435597
4337000275,114771.03924817382
1186000150,470360.0033349439
1972201963,341476.9079752804
1105000745,226577.13674681456
2887700560,375179.5203617732
4039700080,400115.53539275494
522049104,132523.1823971093
4202400078,165557.25939587702
7520000695,125130.45468632702
7714000310,160633.880666717
4319200060,312701.81410257076
8624700015,260757.6507364148
5104520610,159627.69097512233
2354300845,139751.7134247822
3824100291,231844.15826183578
6151800612,146442.78514859072
5454200080,313737.14856771595
6413600290,227405.6526893745
2131200065,181938.2719855529
1459920010,172771.71166132193
50300090,155652.34608070573
2326300090,328690.6552465425
7714000070,177095.48188119696
3630180500,319983.1846449431
1727850340,371902.5379976555
8691430330,344083.7180736607
2310030390,190311.37176925314
5561400610,180366.202093876
7010701016,289953.62770084897
7883605915,161626.50170164747
1282300995,264437.49706634786
4040700310,263662.5775295356
3353400435,136336.2801065223
2143701015,194513.16597470662
255450020,178120.43226178223
1020069017,186409.24967748407
4038200120,234293.01972032306
9284801100,217300.1697659225
1965200075,364246.61201231997
847100047,189422.57826494295
4038700720,265831.99895341555
6815100085,341263.4990880811
2508000020,240629.36752464765
255520180,251085.31649315942
6822100750,401914.39030462754
869700050,182331.82428433571
1775801405,240150.78838591758
6600400090,125151.2456974064
7202330270,267205.0614395599
1683400165,390373.81540980685
2625069070,331204.54384151037
7625702440,290958.8099839846
3388000640,146621.0010898192
1899400365,171370.5573057506
6899990200,286986.56656912685
5569700020,278047.58102791785
986000045,124669.38397155477
3293700221,194878.74837670647
3764800250,247930.6736639051
2291400566,217567.0400505199
4219401236,529398.7508327888
4239400840,116296.5232615577
7211400990,154811.1941982788
7696500280,127410.62417181373
7215721070,254118.2124682533
3204850140,163001.85239133207
4322200220,320255.083631009
2566300100,554464.9116969082
1944900090,247214.22837984585
6648500390,151697.80208685642
7385300020,283396.694042395
1704900135,237051.33780563204
2877100655,326283.4577365916
2726079098,248979.40228452504
7625703800,354310.4956755268
318300040,179058.08411890938
7922800190,233655.6361352576
2023049361,110792.71967326145
8946400210,221298.69154634923
6071600450,246083.542170281
4343800100,226484.22718349253
1443300140,148108.14332765434
1024039001,326002.64495062566
2767704860,324626.95006407244
7234600851,314477.8289552044
644200065,422722.72208754305
7784400035,318271.25310547027
3826000560,139050.67457099125
9272202260,204779.24578013903
263000253,294195.489308497
3621059043,184765.68348764186
240000130,171553.80215659554
1352300120,121534.4359722986
7849200861,169092.7294245409
2487700130,297612.3572396423
1796100140,116347.5177927721
7234601221,332303.618172864
8651710190,228629.9642109
2916200091,303121.43276184855
1232000915,284536.45781077485
1545801970,149924.35396461913
3211200420,227634.5889413054
7686204675,133076.70898919247
3141600210,133553.38889790024
3959401284,239660.96891121432
2113700825,168136.85645571208
3876000710,237725.29415066293
522069022,165002.75265416878
3214200070,268368.25897037657
1221039156,146030.19455556176
259600790,263461.4500484018
785000040,325690.84102740145
8138870470,270424.28346875246
2596300035,213779.88959424602
540100057,653662.9460225351
3073500045,242132.4089096218
5363200266,261904.14031648161
8682261650,230179.2486301156
3224510080,295697.7272785809
3211270160,173934.9008767052
9269200520,137008.62498602082
293810190,178074.53814631506
4197400043,152942.15823250395
3026079031,190894.46041974236
5332200405,373515.9539370787
2473411210,162100.7430203294
9268200315,299896.8989857021
8123500050,259418.275825515
3221069091,231449.66715734726
2485000165,259072.96278076715
4058800215,200176.87121704724
1926059039,303195.1348197754
2533300680,336691.69237767515
3343903640,212003.3592388372
5700003705,299246.5912083821
2023049372,128380.55268994988
4058800830,241907.27611208454
3333002302,254659.7477862651
2944500340,149146.64032229385
1982200790,328944.42663369083
8929000270,260965.25906257302
8122101440,174963.5886949188
7525530470,278896.5274250727
9332800020,275017.3267352552
3878900525,176288.74356529076
5420300210,151638.76792408252
9232900165,258373.4993861422
6414100026,241293.6955304131
3013300660,318868.7649191486
7954300120,222586.57720583378
1081200360,157113.05457314546
2877102345,281048.99235560885
2202500255,371437.72532967874
7984400050,115391.35065754277
9558020380,193174.58305510142
7812801850,127357.58423984342
8944460020,181901.09582923958
2306400040,348778.8084522739
8649400410,195519.12198595522
7889602020,120804.52452807371
2041000025,326303.9739148487
871001484,380176.9467040925
2767602141,279861.77988058305
3630180470,303895.3258161694
2769602140,279097.7411344256
2473250280,138201.04905956725
5422560660,279769.57987017126
3756600240,266325.2674381998
8651600160,270812.8330316431
7202300540,309608.42848276364
8961950250,172993.46395551236
3303000130,256666.17630980138
798000062,136793.53560601606
1695900150,294837.2897158023
1604730150,193022.23301716326
4136930310,181671.59533375248
8835401250,440402.91354436975
8665900328,307593.11135804
9262800255,130041.47284092166
1853080570,315036.79723844246
5556300114,325571.3465898026
9517200290,241107.50524117504
4037200295,259871.35293811408
7417100123,226771.43699316186
2620069077,151822.48393961595
7922720040,287191.11585877417
558100090,311363.1627013896
257000037,123898.49538480818
3319500385,248492.932959922
9297301520,285857.9453332126
3580900090,223393.3177092707
1321039076,123088.93803621849
7227801581,174637.96952974846
9407001620,163899.8350784011
2130400150,219125.95085526028
2312400200,150022.38475872556
4046700210,213591.62688858472
1193000480,312259.40666721185
1492800296,259975.21101153173
3013300017,289852.05234061007
3630240140,331773.48983485525
1049010390,220713.43462910617
9320900420,116653.1337990746
4315700060,256715.38131967545
2591010290,268825.81640545663
323089085,245443.9534585
6600400270,132589.43545746192
2919701105,298178.65385667677
7202360670,335610.1973716489
8927600100,369511.2566286817
3211700045,302839.3413857605
4027701326,210019.3229319
1601600195,161485.08925622163
7853280350,280367.4526797384
3629970130,296415.7319598752
7203120020,306680.0448435411
9542900190,231268.4692278784
8035350120,236338.92621827856
1238501184,421024.2522685717
251200240,238839.6878715704
8945300200,129312.52940674727
2162000160,374201.30528353265
5466310060,140416.55436047594
1239400064,429809.85941590427
5205000020,163284.69366794452
1720800305,349097.5740919262
7280300375,247590.650181123
2095800400,220453.6379300581
7852010950,239202.77266262547
1428001160,272449.6194420538
9528104910,327134.05814821436
8644210470,335952.3500931332
7923300310,262487.26475354854
254000100,289256.6381060091
1931300688,365443.16499571496
7007700030,272757.6739284683
422049178,131028.17321883873
422069067,186675.5384956231
2923049393,142702.90643237872
930000305,245131.00919806026
2461900448,281150.25848437054
2610100020,241764.66362369782
2895550050,150447.12781621094
7701700040,142741.379979862
2460900020,263145.9529450313
9827700105,307297.5541295102
1005000240,186902.08959701032
7200001254,249757.82199725127
866400040,260426.25287364188
305000170,284968.76803662285
2260800110,281707.2233923616
3442000127,307073.9353913491
5253300437,231312.78103582756
7576700150,432178.74334304174
5469501410,176316.4152513586
5104531120,293300.14990124194
723049434,173866.2714482427
622069006,214669.49127439264
2517101200,153217.2481790469
8159620160,151764.64328911202
5561300640,185330.04257559474
3317010130,158100.0459570029
4364200250,202265.11700325937
8732300060,258378.1966473458
5603700025,297112.4587414183
3585900190,291048.68254494906
3996900575,206305.3055206431
8731801260,145059.60531011707
3810000860,159565.53966660413
5700003585,346515.5917639734
6332000050,326376.76330635237
9286100250,231175.78109671574
9471201110,516403.47727453866
9290800050,205042.24607609888
7300200400,261590.61277679834
526069024,284291.3456587808
1454600156,282302.27291552845
3904980360,265509.63679557596
2626119062,168670.78892826042
8651730290,226891.2127906201
7611200195,286482.16016833595
1919800260,292118.9560295243
6632900354,206028.61697382058
3972900195,217287.34589180822
5151600170,135115.4307954843
7016000440,230016.32014927652
871000435,336572.70107908297
9578060540,245117.5657072225
2332700060,330205.739531348
766000240,135685.29151003892
4363700200,213370.92214838846
7100000250,216069.3650625957
2781250560,164633.253047307
2781250100,175917.55261625527
5419800220,157686.57168849077
7147600245,133559.09572792737
2926069083,267114.1637204819
6189200125,334358.32214250974
9542830160,170772.87361794803
5152200020,154187.77723409032
9412900045,232486.04590605313
6600410480,129733.96476021774
6979970080,231891.96496502231
5636010280,161538.13747498192
1732801300,415531.8588593248
5561401530,194329.18097739486
9578500510,164359.49966487908
7304300906,220138.36656792203
1223089077,196689.2249492394
721049207,133952.90105010514
8691330310,297764.6168777501
1523069204,177592.6071743433
3188100105,345991.710341777
6608500290,243064.10881425042
2891400410,162997.98694355466
7663700551,252597.4903001912
5413200140,135554.21419383967
425069139,259231.38954978922
6713700155,236751.95151453945
2767603505,329441.187494007
7789000080,169004.1058360466
9211500620,190877.83073766142
3750604417,104295.81124427888
7922800320,260312.0193458681
1471620240,176144.79172103156
2222059052,187099.46098752285
9551200270,348045.43833862187
2767603160,354344.76066411
9406710060,170374.9588804248
8929000250,304486.4217614589
5538300120,209843.0956643859
2223069120,164017.27992461523
1652500060,584649.1528411644
8564500240,230665.00714294633
3629700120,276298.50907225243
3943600070,179085.71381461446
4171200025,153198.70293937207
2425049063,693918.7768682069
9828701650,296327.55953040504
3581000340,240463.89194349313
8100900015,204736.55780607634
2125059161,363453.4313363214
304000380,124418.78376716802
8146200070,612552.9171353081
686530170,250605.22390187852
2917200645,266826.9327137587
9547200530,310638.9431767841
2122059199,143420.04019098132
1150000740,297112.00837906805
5706200060,156848.17845170264
9265410010,144892.9838369944
4083800555,319983.05600688816
6152900332,225206.57419696572
2520900301,132777.4161341416
9828200790,312749.5608910821
1657530180,164330.0947644055
7471900045,144845.79605557772
9828200460,293042.52168406756
1775900140,241879.77495588482
6139800430,216808.132435989
7214400005,334732.9913082948
5332200026,339071.0267174824
9510970300,319704.7480704644
2540830020,257839.07729939313
3392100140,123051.14144549723
1326069191,204008.42650650576
2125059112,413048.4813009008
859000022,164518.92189099803
8854100350,290747.74899173045
121059007,119361.17364601306
7977201707,285967.6347593291
3859900060,533145.6212917045
8815400735,362593.1129889575
705700530,170769.30300492977
6600780130,147692.895586495
6378500105,232771.913649965
8143000310,274337.84225242934
2877102330,313615.1439622936
3526039074,281874.0654019994
2115510300,186814.44189459895
3024059014,498543.64705886313
2141330360,257534.2582974726
546000400,285128.29731524637
2071500011,226828.6091512777
7972000240,163552.69506871773
7016200460,232683.02342548152
6204200180,262330.61119896977
1552100135,518113.24252437474
88000173,154250.90275145293
2581900235,257009.0291946317
9211500560,167693.19933351642
621069218,150461.61095344735
1321970240,147990.41233649952
798000630,146722.2768692007
421000285,176329.38489990824
2824600180,314750.1328199175
3832051140,151627.587645769
1237500105,279635.0312617411
8802400906,149920.2861765186
3166900270,222162.62254609057
3682000060,185186.5010884755
5469700020,160383.4925697825
1245001820,387449.24868644756
9547205660,399542.23955006374
7974700122,338534.69356737065
